File Name,LineStrings
4007.json,"[[[159.0, 145.0], [159.0, 101.0]], [[123.0, 131.5], [123.0, 202.0]]]"
230.json,"[[[130.0, 151.5], [130.0, 222.0]]]"
1655.json,"[[[134.0, 128.0], [134.0, 79.0]]]"
3668.json,"[[[196.0, 55.0], [153.0, 55.0]]]"
4457.json,"[[[156.0, 63.0], [108.0, 63.0]], [[78.0, 112.0], [134.5, 112.0]]]"
3392.json,"[[[131.0, 199.0], [131.0, 142.5]]]"
660.json,[]
2429.json,"[[[125.0, 112.0], [125.0, 174.0]]]"
4904.json,"[[[113.5, 114.0], [113.5, 172.0]], [[171.0, 138.0], [171.0, 88.0]]]"
2079.json,[]
2583.json,"[[[120.0, 157.0], [120.0, 209.0]]]"
3845.json,"[[[133.0, 195.0], [133.0, 136.0]]]"
1878.json,"[[[107.0, 122.0], [152.0, 122.0]], [[107.0, 183.0], [107.0, 140.0]]]"
2757.json,"[[[98.0, 78.0], [98.0, 122.0]], [[132.5, 180.0], [132.5, 133.0]]]"
2307.json,"[[[174.0, 149.0], [174.0, 79.0]]]"
16.json,"[[[128.0, 166.5], [128.0, 103.0]]]"
4379.json,"[[[141.0, 77.0], [141.0, 132.0]]]"
1481.json,"[[[154.0, 32.0], [100.0, 32.0]]]"
3146.json,"[[[122.0, 135.0], [181.0, 135.0]], [[181.0, 73.0], [134.0, 73.0]]]"
4683.json,"[[[173.0, 109.0], [173.0, 60.0]]]"
4729.json,"[[[128.0, 216.0], [128.0, 161.0]]]"
3516.json,"[[[127.0, 174.0], [127.0, 114.0]]]"
3003.json,"[[[117.0, 179.0], [172.0, 179.0]], [[136.0, 78.0], [136.0, 128.0]]]"
4396.json,"[[[153.0, 192.0], [153.0, 147.0]], [[137.5, 106.0], [137.5, 63.0]]]"
3453.json,"[[[97.0, 163.5], [155.5, 163.5]]]"
1194.json,"[[[107.0, 128.0], [156.0, 128.0]], [[184.0, 108.0], [184.0, 51.0]]]"
3900.json,"[[[53.0, 156.0], [123.0, 156.0]], [[151.5, 173.0], [151.5, 112.5]]]"
2612.json,"[[[126.0, 117.5], [126.0, 178.0]]]"
908.json,"[[[143.0, 183.0], [198.0, 183.0]], [[198.0, 116.0], [137.0, 116.0]]]"
2242.json,"[[[126.0, 185.0], [126.0, 127.5]]]"
1897.json,[]
288.json,"[[[75.0, 122.0], [126.5, 122.0]], [[101.0, 65.0], [57.0, 65.0]], [[126.5, 122.0], [126.5, 65.0]]]"
1747.json,"[[[103.0, 139.5], [103.0, 211.0]], [[177.0, 120.0], [177.0, 64.0]]]"
2868.json,[]
4545.json,[]
3280.json,"[[[68.0, 204.0], [116.0, 204.0]], [[140.0, 204.0], [189.0, 204.0]]]"
772.json,"[[[128.0, 152.5], [128.0, 225.0]]]"
1317.json,"[[[211.0, 129.0], [137.5, 129.0]]]"
4115.json,"[[[55.0, 129.0], [55.0, 182.0]], [[112.0, 182.0], [112.0, 139.0]]]"
322.json,"[[[155.0, 116.5], [155.0, 67.0]]]"
2491.json,"[[[108.0, 70.0], [108.0, 127.0]]]"
4816.json,"[[[123.5, 121.0], [123.5, 187.0]], [[188.0, 143.0], [188.0, 99.0]]]"
2184.json,"[[[152.0, 100.0], [108.5, 100.0]], [[153.0, 207.0], [153.0, 127.5]], [[108.5, 100.0], [108.5, 55.00000000000001]]]"
4953.json,"[[[92.0, 122.0], [152.0, 122.0]]]"
4400.json,"[[[149.0, 205.0], [149.0, 140.5]], [[132.5, 122.0], [132.5, 73.0]]]"
637.json,[]
1602.json,"[[[86.0, 131.0], [129.0, 131.0]], [[141.0, 131.0], [189.0, 131.0]], [[189.0, 96.0], [144.0, 96.0]]]"
3795.json,"[[[128.5, 189.0], [128.5, 99.0]]]"
4050.json,"[[[99.0, 131.0], [99.0, 188.0]], [[117.0, 68.0], [117.0, 111.0]]]"
2887.json,"[[[168.0, 156.0], [168.0, 96.0]], [[110.0, 134.5], [110.0, 179.0]]]"
267.json,"[[[127.0, 149.0], [127.0, 194.0]]]"
1252.json,"[[[130.0, 194.0], [130.0, 124.5]]]"
3500.json,"[[[214.0, 144.0], [168.0, 144.0]], [[150.0, 144.0], [150.0, 91.0]], [[118.0, 133.0], [118.0, 189.0]]]"
508.json,[]
3150.json,"[[[131.0, 74.0], [66.0, 74.0]], [[146.0, 183.0], [146.0, 112.0]], [[88.0, 109.5], [88.0, 183.0]]]"
4695.json,"[[[177.0, 110.0], [177.0, 49.0]]]"
1497.json,"[[[71.0, 71.0], [71.0, 118.0]], [[71.0, 142.0], [71.0, 189.0]], [[119.0, 153.0], [119.0, 99.0]]]"
158.json,"[[[161.0, 68.0], [104.0, 68.0]], [[125.0, 108.5], [125.0, 165.0]], [[183.0, 165.0], [183.0, 115.0]]]"
2311.json,"[[[192.0, 125.0], [192.0, 80.0]], [[88.0, 121.0], [88.0, 186.0]]]"
2741.json,"[[[144.0, 118.0], [187.0, 118.0]], [[187.0, 94.5], [92.0, 94.5]], [[70.0, 135.0], [70.0, 184.0]], [[119.0, 184.0], [119.0, 137.0]]]"
3853.json,"[[[182.0, 144.0], [182.0, 100.0]], [[126.0, 50.0], [126.0, 108.5]]]"
1881.json,"[[[121.5, 123.5], [121.5, 185.0]]]"
2254.json,"[[[133.0, 134.5], [133.0, 187.0]]]"
2604.json,"[[[133.0, 188.0], [133.0, 130.5]]]"
3916.json,"[[[161.0, 104.0], [117.0, 104.0]], [[80.0, 127.0], [80.0, 192.0]], [[204.0, 128.0], [204.0, 80.0]]]"
1182.json,"[[[151.0, 128.0], [97.5, 128.0]], [[97.5, 128.0], [97.5, 182.0]]]"
1478.json,"[[[112.0, 147.0], [112.0, 193.0]]]"
4380.json,"[[[125.0, 181.0], [125.0, 131.0]]]"
3445.json,"[[[176.0, 143.0], [176.0, 77.0]]]"
1028.json,[]
3015.json,"[[[123.5, 90.0], [78.0, 90.0]], [[53.0, 75.0], [53.0, 129.0]], [[53.0, 153.0], [53.0, 208.0]], [[110.0, 208.0], [110.0, 147.0]]]"
4800.json,"[[[206.0, 102.0], [206.0, 48.0]]]"
2487.json,"[[[118.0, 147.5], [118.0, 198.0]]]"
334.json,"[[[154.0, 70.5], [154.0, 24.0]], [[90.0, 42.0], [90.0, 104.0]]]"
4103.json,"[[[124.0, 75.0], [75.0, 75.0]]]"
1301.json,"[[[108.0, 167.0], [108.0, 119.5]]]"
764.json,"[[[95.0, 131.0], [95.0, 184.0]], [[95.0, 52.0], [95.0, 105.0]]]"
4553.json,[]
3296.json,"[[[134.0, 164.0], [191.0, 164.0]], [[191.0, 108.0], [146.5, 108.0]], [[107.0, 85.5], [107.0, 137.0]]]"
1751.json,"[[[209.0, 112.0], [209.0, 64.0]]]"
3279.json,"[[[128.0, 171.5], [177.0, 171.5]], [[128.0, 111.5], [128.0, 171.5]]]"
1244.json,"[[[120.0, 92.0], [69.0, 92.0]]]"
271.json,[]
2891.json,"[[[149.0, 116.0], [194.0, 116.0]]]"
3783.json,"[[[132.0, 136.0], [182.0, 136.0]]]"
4046.json,"[[[67.0, 79.0], [67.0, 124.0]], [[67.0, 148.0], [67.0, 194.0]], [[118.5, 194.0], [118.5, 139.0]]]"
3629.json,"[[[104.0, 54.0], [104.0, 110.0]]]"
1614.json,"[[[47.0, 50.0], [47.0, 104.0]], [[47.0, 128.0], [47.0, 182.0]], [[106.0, 182.0], [106.0, 125.0]]]"
621.json,"[[[152.0, 105.5], [152.0, 53.0]], [[93.0, 85.0], [93.0, 148.0]]]"
4416.json,"[[[134.0, 92.0], [134.0, 43.0]]]"
2468.json,"[[[129.0, 182.0], [129.0, 119.0]]]"
4945.json,"[[[132.0, 156.0], [132.0, 111.0]]]"
2192.json,"[[[128.0, 177.0], [128.0, 123.5]]]"
2038.json,"[[[177.0, 90.0], [111.5, 90.0]], [[124.5, 151.0], [177.0, 151.0]], [[100.0, 120.0], [100.0, 166.5]]]"
2716.json,[]
1839.json,"[[[152.0, 185.0], [152.0, 123.0]], [[95.0, 90.0], [95.0, 144.0]]]"
3804.json,"[[[108.0, 149.5], [108.0, 199.0]], [[160.0, 199.0], [160.0, 138.0]]]"
1993.json,"[[[122.0, 56.0], [71.0, 56.0]], [[71.0, 115.0], [122.0, 115.0]]]"
57.json,"[[[195.0, 76.5], [139.0, 76.5]], [[195.0, 133.0], [195.0, 76.5]], [[139.0, 76.5], [139.0, 133.5]]]"
2346.json,"[[[163.0, 164.0], [163.0, 114.0]], [[130.0, 147.5], [130.0, 218.0]]]"
4338.json,"[[[127.0, 90.0], [80.0, 90.0]]]"
3107.json,[]
4768.json,[]
1090.json,"[[[181.0, 68.0], [137.5, 68.0]]]"
4292.json,"[[[120.0, 112.5], [120.0, 173.0]]]"
3557.json,"[[[105.0, 145.5], [105.0, 205.0]], [[166.0, 205.0], [166.0, 156.0]]]"
3042.json,"[[[130.0, 130.5], [130.0, 190.0]]]"
4787.json,"[[[114.0, 99.0], [49.0, 99.0]], [[159.5, 159.0], [208.0, 159.0]]]"
1585.json,"[[[132.0, 69.0], [89.0, 69.0]], [[89.0, 87.0], [89.0, 159.0]]]"
3412.json,[]
2653.json,"[[[160.0, 99.5], [105.0, 99.5]], [[125.0, 140.5], [125.0, 211.0]]]"
3941.json,"[[[201.0, 120.0], [201.0, 76.0]]]"
949.json,"[[[158.0, 150.0], [158.0, 217.0]]]"
2203.json,"[[[157.0, 197.0], [157.0, 135.0]], [[141.0, 117.5], [141.0, 64.0]]]"
2829.json,"[[[121.0, 144.5], [121.0, 203.0]], [[178.0, 203.0], [178.0, 149.0]]]"
1706.json,"[[[62.0, 175.0], [109.0, 175.0]], [[152.0, 131.0], [85.0, 131.0]]]"
733.json,"[[[135.0, 73.0], [135.0, 116.0]], [[136.5, 136.5], [136.5, 183.0]], [[193.0, 183.0], [193.0, 138.0]], [[193.0, 114.0], [193.0, 70.0]]]"
4504.json,"[[[123.0, 154.0], [172.0, 154.0]], [[172.0, 100.0], [126.0, 100.0]]]"
1356.json,"[[[151.0, 109.0], [104.0, 109.0]], [[145.0, 203.0], [145.0, 142.5]]]"
699.json,"[[[144.0, 109.5], [78.0, 109.5]], [[100.0, 152.0], [100.0, 201.0]]]"
363.json,"[[[104.0, 149.5], [104.0, 202.0]], [[164.0, 202.0], [164.0, 127.5]], [[117.0, 48.0], [117.0, 100.0]]]"
2983.json,"[[[125.0, 166.5], [125.0, 213.0]], [[181.0, 147.0], [181.0, 71.0]]]"
3691.json,"[[[95.0, 113.0], [95.0, 177.0]], [[131.0, 234.0], [131.0, 151.5]], [[131.0, 115.5], [131.0, 46.0]]]"
4154.json,"[[[114.0, 138.0], [114.0, 204.0]]]"
4857.json,"[[[121.0, 208.5], [184.0, 208.5]], [[121.0, 104.0], [121.0, 149.0]], [[121.0, 161.0], [121.0, 208.5]], [[184.0, 161.0], [184.0, 108.0]]]"
2080.json,"[[[164.0, 73.0], [117.0, 73.0]]]"
2595.json,[]
4912.json,"[[[113.5, 114.0], [113.5, 172.0]], [[171.0, 138.0], [171.0, 89.0]]]"
676.json,"[[[145.0, 121.0], [145.0, 74.0]]]"
4441.json,"[[[140.0, 144.0], [140.0, 225.0]]]"
3384.json,"[[[128.0, 135.5], [128.0, 191.0]], [[184.0, 191.0], [184.0, 139.0]], [[184.0, 115.0], [184.0, 64.0]]]"
1643.json,[]
226.json,"[[[65.0, 82.0], [65.0, 139.0]]]"
4011.json,"[[[104.0, 141.0], [104.0, 194.0]], [[165.0, 194.0], [165.0, 148.0]]]"
1213.json,"[[[112.0, 147.5], [172.0, 147.5]], [[172.0, 69.0], [115.0, 69.0]], [[112.0, 98.0], [112.0, 147.5]]]"
1004.json,"[[[154.0, 200.0], [197.0, 200.0]], [[197.0, 200.0], [197.0, 153.0]], [[197.0, 129.0], [197.0, 82.0]], [[144.0, 82.0], [144.0, 138.0]]]"
3039.json,"[[[128.0, 132.0], [128.0, 192.0]]]"
4206.json,"[[[96.0, 116.5], [96.0, 176.0]], [[156.0, 176.0], [156.0, 122.0]]]"
1454.json,"[[[134.0, 71.0], [91.0, 71.0]]]"
3469.json,[]
461.json,[]
4656.json,"[[[110.0, 122.5], [110.0, 195.0]]]"
3193.json,"[[[130.0, 129.0], [130.0, 208.0]]]"
2628.json,"[[[96.0, 149.0], [96.0, 206.0]], [[151.0, 206.0], [151.0, 139.5]]]"
1907.json,"[[[108.5, 81.0], [108.5, 187.0]], [[167.0, 148.0], [167.0, 101.0]]]"
932.json,[]
2278.json,"[[[131.0, 184.5], [181.0, 184.5]], [[131.0, 125.5], [131.0, 184.5]]]"
898.json,"[[[215.0, 81.0], [155.5, 81.0]]]"
2782.json,"[[[153.0, 48.0], [107.0, 48.0]]]"
3890.json,"[[[100.0, 133.0], [100.0, 220.0]], [[157.0, 220.0], [157.0, 138.0]]]"
877.json,"[[[91.0, 126.0], [17.0, 126.0]], [[17.0, 183.0], [65.0, 183.0]], [[89.0, 183.0], [138.0, 183.0]]]"
2297.json,"[[[128.0, 77.0], [128.0, 135.0]]]"
1842.json,[]
174.json,[]
3486.json,"[[[131.0, 50.0], [87.0, 50.0]], [[132.5, 181.0], [132.5, 109.0]]]"
4343.json,"[[[131.0, 201.0], [131.0, 143.0]]]"
524.json,"[[[66.0, 159.0], [119.0, 159.0]], [[120.0, 106.0], [66.0, 106.0]]]"
4713.json,"[[[143.0, 59.0], [96.0, 59.0]], [[126.0, 113.5], [126.0, 176.0]]]"
1511.json,[]
2014.json,[]
4969.json,"[[[138.0, 56.0], [92.0, 56.0]], [[60.0, 56.0], [60.0, 107.0]], [[60.0, 131.0], [60.0, 182.0]], [[118.0, 157.0], [118.0, 104.5]]]"
2444.json,"[[[135.0, 116.0], [90.0, 116.0]], [[180.0, 116.0], [180.0, 71.0]], [[90.0, 159.0], [90.0, 203.0]]]"
2917.json,"[[[124.0, 132.5], [124.0, 180.0]]]"
3605.json,"[[[171.0, 86.0], [171.0, 40.0]]]"
1638.json,"[[[158.0, 54.0], [99.0, 54.0]]]"
1792.json,"[[[139.0, 142.0], [139.0, 196.0]], [[191.0, 196.0], [191.0, 150.0]], [[191.0, 126.0], [191.0, 80.0]]]"
3255.json,"[[[109.0, 140.5], [109.0, 196.0]]]"
1268.json,"[[[141.0, 94.0], [141.0, 138.5]]]"
4590.json,"[[[70.0, 63.0], [70.0, 116.0]], [[70.0, 140.0], [70.0, 194.0]], [[121.0, 194.0], [121.0, 150.0]]]"
2852.json,[]
4085.json,"[[[130.0, 77.0], [82.0, 77.0]], [[58.0, 54.0], [58.0, 108.0]], [[58.0, 132.0], [58.0, 187.0]], [[130.0, 187.0], [130.0, 136.5]]]"
3740.json,"[[[70.0, 136.0], [133.0, 136.0]], [[129.5, 80.0], [70.0, 80.0]]]"
1287.json,"[[[101.0, 86.0], [101.0, 130.5]]]"
748.json,"[[[147.0, 198.0], [147.0, 129.5]]]"
3310.json,"[[[107.0, 70.0], [55.0, 70.0]], [[180.0, 90.0], [180.0, 42.0]]]"
318.json,[]
4986.json,"[[[71.0, 158.0], [71.0, 201.0]]]"
2151.json,"[[[132.0, 168.0], [184.0, 168.0]], [[124.0, 57.0], [124.0, 106.5]]]"
2501.json,"[[[100.0, 169.0], [148.0, 169.0]], [[145.0, 109.0], [82.0, 109.0]]]"
965.json,"[[[128.0, 160.0], [128.0, 209.0]], [[177.0, 209.0], [177.0, 164.0]], [[177.0, 140.0], [177.0, 85.0]]]"
94.json,"[[[112.0, 98.0], [57.0, 98.0]]]"
2385.json,"[[[136.5, 182.0], [136.5, 66.0]]]"
1950.json,"[[[60.0, 140.0], [127.0, 140.0]], [[136.0, 81.0], [136.0, 35.0]]]"
436.json,"[[[145.0, 115.0], [145.0, 47.0]]]"
4601.json,"[[[127.0, 140.5], [127.0, 192.0]]]"
1403.json,"[[[144.0, 47.0], [144.0, 101.0]], [[149.0, 140.0], [149.0, 189.0]]]"
3594.json,"[[[132.5, 85.0], [71.0, 85.0]], [[155.0, 129.5], [155.0, 80.0]]]"
4251.json,"[[[155.0, 103.5], [155.0, 46.0]]]"
1053.json,"[[[179.0, 70.0], [130.5, 70.0]]]"
1546.json,"[[[183.0, 136.0], [138.0, 136.0]]]"
573.json,"[[[125.0, 138.5], [125.0, 200.0]]]"
4744.json,"[[[178.0, 139.0], [178.0, 90.0]]]"
3081.json,"[[[79.0, 45.0], [79.0, 92.0]], [[79.0, 116.0], [79.0, 163.0]]]"
1116.json,"[[[147.0, 112.0], [93.0, 112.0]], [[93.0, 152.0], [93.0, 197.0]]]"
123.json,"[[[125.0, 189.0], [125.0, 139.0]], [[122.0, 98.0], [122.0, 45.0]]]"
4314.json,"[[[145.0, 59.0], [98.5, 59.0]], [[98.5, 59.0], [98.5, 115.0]]]"
2690.json,"[[[156.0, 106.5], [156.0, 58.0]], [[100.0, 76.0], [100.0, 140.0]]]"
3982.json,"[[[150.0, 122.0], [150.0, 195.0]], [[198.0, 195.0], [198.0, 150.0]], [[198.0, 126.0], [198.0, 81.0]]]"
1815.json,"[[[47.0, 184.0], [106.0, 184.0]], [[130.0, 184.0], [189.0, 184.0]], [[189.0, 132.0], [143.0, 132.0]]]"
3828.json,[]
820.json,"[[[164.0, 117.5], [67.0, 117.5]], [[164.0, 192.0], [164.0, 135.0]], [[67.0, 135.0], [67.0, 192.0]]]"
3202.json,"[[[119.0, 144.0], [119.0, 188.0]]]"
2940.json,"[[[76.0, 77.0], [76.0, 134.0]], [[131.0, 193.0], [131.0, 139.0]], [[135.0, 107.0], [135.0, 63.0]]]"
4197.json,"[[[168.5, 75.0], [122.0, 75.0]], [[168.5, 186.0], [168.5, 124.0]]]"
3652.json,"[[[145.0, 59.0], [101.0, 59.0]], [[94.0, 97.0], [94.0, 181.0]], [[154.0, 177.0], [154.0, 123.0]]]"
1395.json,"[[[81.0, 26.0], [81.0, 73.0]], [[81.0, 97.0], [81.0, 144.0]], [[133.0, 144.0], [133.0, 98.0]]]"
2413.json,"[[[120.0, 191.0], [120.0, 140.0]], [[69.0, 90.0], [69.0, 135.0]], [[69.0, 159.0], [69.0, 204.0]]]"
4894.json,"[[[166.0, 73.0], [103.0, 73.0]], [[84.0, 112.5], [84.0, 184.0]], [[146.0, 184.0], [146.0, 109.5]]]"
2043.json,"[[[146.0, 77.0], [92.0, 77.0]], [[74.0, 131.0], [137.5, 131.0]]]"
2556.json,"[[[124.0, 109.5], [124.0, 157.0]], [[177.0, 173.0], [177.0, 112.0]]]"
2106.json,"[[[137.5, 158.0], [137.5, 208.0]], [[199.0, 208.0], [199.0, 155.0]], [[199.0, 131.0], [199.0, 78.0]]]"
4178.json,"[[[157.0, 167.0], [157.0, 122.5]]]"
1680.json,"[[[136.0, 156.0], [136.0, 213.0]], [[194.0, 213.0], [194.0, 170.0]]]"
3347.json,"[[[150.0, 136.0], [150.0, 184.0]], [[203.0, 184.0], [203.0, 134.0]], [[203.0, 110.0], [203.0, 60.0]]]"
4482.json,"[[[120.0, 186.0], [120.0, 141.0]]]"
4528.json,"[[[80.0, 38.0], [80.0, 81.0]], [[80.0, 105.0], [80.0, 149.0]], [[123.0, 90.0], [123.0, 38.0]]]"
2805.json,"[[[110.0, 187.0], [154.0, 187.0]], [[108.0, 127.5], [64.0, 127.5]], [[185.0, 187.0], [185.0, 143.0]]]"
3717.json,"[[[160.0, 112.0], [160.0, 63.0]], [[110.5, 45.0], [110.5, 109.0]]]"
3078.json,"[[[196.0, 85.0], [126.0, 85.0]], [[126.0, 138.0], [196.0, 138.0]]]"
1045.json,"[[[129.5, 149.0], [129.5, 200.0]], [[185.0, 200.0], [185.0, 143.0]], [[185.0, 119.0], [185.0, 62.0]]]"
3582.json,"[[[141.0, 217.0], [141.0, 136.5]]]"
4247.json,"[[[147.0, 98.5], [147.0, 49.0]], [[91.0, 49.0], [91.0, 101.0]]]"
3428.json,"[[[135.0, 168.0], [135.0, 113.5]]]"
1415.json,"[[[97.0, 132.0], [178.0, 132.0]]]"
4617.json,[]
420.json,"[[[144.0, 186.5], [144.0, 142.0]], [[87.0, 89.0], [87.0, 140.0]], [[87.0, 164.0], [87.0, 215.0]]]"
1946.json,"[[[127.5, 124.0], [127.5, 176.0]]]"
2669.json,"[[[126.0, 79.0], [126.0, 129.0]], [[124.0, 171.0], [124.0, 233.0]]]"
2393.json,"[[[151.0, 77.5], [106.0, 77.5]], [[125.0, 146.5], [125.0, 201.0]]]"
82.json,[]
6.json,[]
973.json,"[[[109.5, 84.0], [109.5, 162.0]]]"
2239.json,"[[[137.0, 128.5], [137.0, 184.0]]]"
836.json,"[[[114.0, 183.0], [168.5, 183.0]], [[125.0, 141.0], [125.0, 92.0]], [[73.0, 133.0], [73.0, 183.0]]]"
1803.json,[]
3994.json,"[[[86.0, 150.0], [86.0, 199.0]], [[159.0, 199.0], [159.0, 132.0]]]"
2686.json,"[[[55.0, 137.0], [114.0, 137.0]], [[115.5, 80.0], [55.0, 80.0]]]"
4302.json,"[[[152.0, 167.0], [205.0, 167.0]]]"
135.json,"[[[198.0, 163.0], [198.0, 117.0]], [[198.0, 93.0], [198.0, 47.0]]]"
1100.json,"[[[55.0, 133.0], [55.0, 182.0]], [[112.0, 182.0], [112.0, 134.0]]]"
4752.json,"[[[162.0, 145.0], [162.0, 101.0]], [[122.0, 160.0], [122.0, 209.0]]]"
3097.json,"[[[92.0, 122.0], [92.0, 170.0]]]"
565.json,"[[[160.0, 177.0], [228.0, 177.0]], [[198.0, 145.0], [198.0, 101.0]], [[120.5, 101.0], [120.5, 160.0]]]"
1550.json,"[[[127.0, 203.0], [127.0, 145.5]]]"
2055.json,"[[[118.0, 56.0], [118.0, 99.0]], [[171.0, 114.0], [171.0, 62.0]]]"
4882.json,"[[[144.0, 199.0], [144.0, 141.5]], [[92.0, 110.0], [92.0, 155.0]]]"
4928.json,"[[[143.0, 196.0], [187.0, 196.0]], [[76.5, 143.0], [76.5, 196.0]]]"
2405.json,"[[[165.0, 82.0], [116.0, 82.0]]]"
1383.json,"[[[131.0, 191.0], [131.0, 123.5]]]"
1679.json,"[[[122.5, 87.0], [122.5, 198.0]]]"
4181.json,"[[[124.0, 163.0], [124.0, 208.0]], [[181.0, 208.0], [181.0, 161.0]], [[181.0, 137.0], [181.0, 90.0]]]"
3644.json,"[[[123.0, 44.0], [123.0, 104.5]]]"
2956.json,[]
1229.json,"[[[153.5, 102.0], [109.0, 102.0]]]"
3214.json,"[[[130.0, 101.0], [82.0, 101.0]], [[57.0, 79.0], [57.0, 131.0]], [[57.0, 155.0], [57.0, 208.0]], [[106.0, 207.0], [106.0, 142.0]]]"
3701.json,[]
2813.json,"[[[54.0, 130.0], [54.0, 173.0]], [[109.0, 173.0], [109.0, 111.0]]]"
709.json,"[[[116.0, 160.0], [69.0, 160.0]], [[69.0, 212.0], [119.0, 212.0]], [[143.0, 212.0], [194.0, 212.0]], [[194.0, 212.0], [194.0, 160.0]]]"
3351.json,"[[[94.0, 64.0], [94.0, 110.0]]]"
4494.json,"[[[189.0, 110.0], [132.0, 110.0]], [[114.0, 155.0], [114.0, 201.0]]]"
359.json,[]
1696.json,"[[[131.0, 225.0], [131.0, 139.5]]]"
2110.json,"[[[142.0, 82.0], [142.0, 136.0]], [[142.0, 148.0], [142.0, 193.0]], [[198.0, 193.0], [198.0, 146.0]], [[198.0, 122.0], [198.0, 76.0]]]"
2540.json,"[[[132.0, 205.0], [132.0, 112.0]]]"
3886.json,"[[[180.0, 150.0], [180.0, 106.0]], [[121.5, 137.5], [121.5, 195.0]]]"
2794.json,"[[[133.0, 126.0], [133.0, 192.0]], [[190.0, 144.0], [190.0, 98.0]]]"
924.json,"[[[156.0, 187.0], [156.0, 141.0]]]"
1911.json,[]
4640.json,"[[[121.5, 60.0], [121.5, 209.0]]]"
3185.json,"[[[153.0, 82.5], [102.5, 82.5]], [[100.0, 135.0], [100.0, 199.0]], [[154.0, 199.0], [154.0, 135.0]]]"
477.json,"[[[219.0, 74.0], [140.0, 74.0]], [[116.0, 74.0], [38.0, 74.0]], [[149.5, 130.0], [219.0, 130.0]], [[38.0, 74.0], [38.0, 126.0]]]"
1442.json,"[[[116.0, 134.0], [57.0, 134.0]], [[57.0, 197.0], [102.0, 197.0]], [[126.0, 197.0], [171.0, 197.0]], [[171.0, 197.0], [171.0, 152.0]]]"
4210.json,"[[[143.0, 67.5], [94.0, 67.5]], [[130.0, 207.0], [130.0, 157.0]]]"
1012.json,"[[[75.0, 176.0], [129.0, 176.0]], [[93.0, 119.0], [23.0, 119.0]]]"
1507.json,"[[[115.0, 192.5], [173.0, 192.5]], [[115.0, 114.0], [115.0, 192.5]]]"
4705.json,"[[[139.0, 187.0], [195.0, 187.0]], [[195.0, 130.5], [135.0, 130.5]]]"
532.json,[]
498.json,"[[[92.0, 151.5], [92.0, 207.0]]]"
1157.json,"[[[168.0, 130.0], [168.0, 81.0]]]"
3490.json,"[[[112.0, 197.5], [179.0, 197.5]], [[112.0, 126.5], [112.0, 197.5]]]"
4355.json,"[[[186.0, 153.0], [186.0, 98.0]], [[121.0, 80.0], [121.0, 129.0]]]"
162.json,"[[[98.5, 136.0], [150.5, 136.0]], [[53.0, 104.0], [53.0, 149.0]], [[150.5, 136.0], [150.5, 56.0]]]"
3869.json,"[[[197.0, 202.0], [197.0, 141.0]], [[197.0, 117.0], [197.0, 56.0]], [[129.5, 86.0], [129.5, 180.0]]]"
1854.json,"[[[64.0, 132.5], [128.0, 132.5]]]"
2281.json,"[[[168.0, 78.0], [118.5, 78.0]]]"
861.json,[]
3243.json,[]
4586.json,"[[[135.0, 58.0], [84.0, 58.0]], [[124.0, 153.5], [124.0, 103.0]]]"
1784.json,"[[[132.0, 153.0], [132.0, 106.0]]]"
3613.json,"[[[117.0, 129.0], [117.0, 177.0]]]"
2901.json,"[[[134.0, 149.0], [178.0, 149.0]], [[73.0, 89.0], [73.0, 149.0]]]"
2452.json,"[[[156.5, 177.0], [156.5, 108.0]]]"
2002.json,"[[[130.0, 180.0], [130.0, 127.5]]]"
2517.json,"[[[132.0, 224.0], [132.0, 144.5]]]"
2147.json,"[[[181.0, 148.0], [181.0, 91.0]]]"
4990.json,"[[[125.0, 143.5], [125.0, 210.0]]]"
4139.json,"[[[166.0, 73.0], [111.5, 73.0]]]"
3306.json,"[[[148.0, 70.0], [105.0, 70.0]]]"
4569.json,"[[[176.0, 192.0], [176.0, 104.0]], [[117.0, 104.0], [117.0, 147.0]]]"
1291.json,"[[[163.0, 101.0], [163.0, 54.0]]]"
4093.json,"[[[114.0, 126.0], [114.0, 188.0]]]"
3756.json,"[[[45.0, 179.5], [104.0, 179.5]], [[104.0, 179.0], [104.0, 128.0]]]"
2844.json,"[[[128.0, 132.5], [128.0, 189.0]], [[179.0, 189.0], [179.0, 141.0]], [[179.0, 117.0], [179.0, 69.0]]]"
4587.json,[]
3242.json,"[[[108.0, 147.5], [108.0, 203.0]]]"
1785.json,"[[[133.0, 203.0], [133.0, 134.5]]]"
3612.json,[]
2900.json,"[[[96.0, 84.0], [96.0, 134.0]], [[132.0, 228.0], [132.0, 151.5]], [[120.0, 82.0], [120.0, 39.0]]]"
2453.json,[]
2003.json,"[[[138.0, 203.0], [138.0, 138.5]], [[143.0, 109.5], [143.0, 53.0]]]"
2516.json,"[[[139.0, 153.0], [187.0, 153.0]], [[121.0, 38.0], [121.0, 99.5]], [[187.0, 153.0], [187.0, 97.0]]]"
2146.json,"[[[132.0, 77.5], [78.0, 77.5]], [[78.0, 77.5], [78.0, 138.0]], [[128.0, 203.0], [128.0, 153.5]]]"
4991.json,"[[[117.0, 102.0], [117.0, 158.0]], [[176.0, 158.0], [176.0, 98.0]]]"
4138.json,"[[[155.0, 61.0], [112.0, 61.0]], [[139.5, 176.0], [139.5, 88.5]]]"
